t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4,time_s
1784751752.949621,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.829999923706055,-0.9399999976158142,17.65999984741211,-1.5399999618530271,0.9790583659959218,-1.701127631197747,0.1490584422898671,-1.101127666960534,0.3426704280985726,-0.5953946709192114,0.0521704548014534,-0.3853946834361868,6.314746282103577,-3.2195180958245566,6.695266522976668,-3.7093881314617327,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.17988395690918
1784751752.969519,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.540000915527344,-0.6600000262260437,17.350000381469727,-1.0800000429153442,1.2690573741746327,-1.9811276025875173,0.4590579082322499,-1.561127585898217,0.4441700809611214,-0.6933946609056311,0.1606702678812874,-0.5463946550643759,6.326167798471149,-3.237348244247844,6.699398044150758,-3.723438279734817,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.199781894683838
1784751752.989515,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.540000915527344,-0.6600000262260437,17.350000381469727,-1.0800000429153442,1.2690573741746327,-1.9811276025875173,0.4590579082322499,-1.561127585898217,0.4441700809611214,-0.6933946609056311,0.1606702678812874,-0.5463946550643759,6.33758931483872,-3.2551783926711315,6.703529565324849,-3.737488428007901,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.219778060913086
1784751753.0095353,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.540000915527344,-0.6600000262260437,17.350000381469727,-1.0800000429153442,1.2690573741746327,-1.9811276025875173,0.4590579082322499,-1.561127585898217,0.4441700809611214,-0.6933946609056311,0.1606702678812874,-0.5463946550643759,6.349010831206291,-3.273008541094419,6.707661086498939,-3.751538576280985,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.239798307418823
1784751753.0295148,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.329999923706055,-0.6899999976158142,16.670000076293945,-0.9800000190734864,1.4790583659959218,-1.951127631197747,1.1390582134080312,-1.661127609740075,0.5176704280985726,-0.6828946709192114,0.3986703746928108,-0.5813946634090261,6.362322356500255,-3.2905686897751987,6.717912610419612,-3.766488724768646,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.259777784347534
1784751753.0495162,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.329999923706055,-0.6899999976158142,16.670000076293945,-0.9800000190734864,1.4790583659959218,-1.951127631197747,1.1390582134080312,-1.661127609740075,0.5176704280985726,-0.6828946709192114,0.3986703746928108,-0.5813946634090261,6.375633881794219,-3.3081288384559784,6.728164134340284,-3.7814388732563065,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.279779195785522
1784751753.0696046,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.639999389648438,-1.159999966621399,16.200000762939453,-0.6899999976158142,1.169058900053539,-1.4811276621921623,1.6090575267625231,-1.951127631197747,0.4091706150187386,-0.5183946817672568,0.5631701343668831,-0.6828946709192114,6.3861554118947,-3.321458987415708,6.742645652081147,-3.798999021937086,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.299867630004883
1784751753.0895224,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.639999389648438,-1.159999966621399,16.200000762939453,-0.6899999976158142,1.169058900053539,-1.4811276621921623,1.6090575267625231,-1.951127631197747,0.4091706150187386,-0.5183946817672568,0.5631701343668831,-0.6828946709192114,6.396676941995182,-3.334789136375437,6.7571271698220094,-3.816559170617866,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-17,14.319785356521606
1784751753.1095102,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.639999389648438,-1.159999966621399,16.200000762939453,-0.6899999976158142,1.169058900053539,-1.4811276621921623,1.6090575267625231,-1.951127631197747,0.4091706150187386,-0.5183946817672568,0.5631701343668831,-0.6828946709192114,6.407198472095663,-3.3481192853351662,6.771608687562872,-3.8341193192986456,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-21,-18,14.339773178100586
1784751753.129513,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.860000610351562,-1.0399999618530271,14.960000038146973,-0.4799999892711639,0.949057679350414,-1.601127666960534,2.849058251555004,-2.1611276395423973,0.3321701877726448,-0.5603946834361868,0.9971703880442512,-0.756394673839839,6.415739991209817,-3.362529434337811,6.797250211826867,-3.853569468054527,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-22,-18,14.359776020050049
1784751753.149501,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.860000610351562,-1.0399999618530271,14.960000038146973,-0.4799999892711639,0.949057679350414,-1.601127666960534,2.849058251555004,-2.1611276395423973,0.3321701877726448,-0.5603946834361868,0.9971703880442512,-0.756394673839839,6.42428151032397,-3.376939583340456,6.822891736090862,-3.873019616810408,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-22,-18,14.379764080047607
1784751753.1696117,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.869999885559082,-1.6299999952316284,15.0,-0.3400000035762787,1.9390584041428944,-1.0111276335819328,2.8090582897019765,-2.3011276252372825,0.678670441450013,-0.3538946717536764,0.9831704013956916,-0.8053946688330489,6.441733035961256,-3.386039732042693,6.84817326069818,-3.893729765437544,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-22,-18,14.399874687194824
1784751753.189604,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.869999885559082,-1.6299999952316284,15.0,-0.3400000035762787,1.9390584041428944,-1.0111276335819328,2.8090582897019765,-2.3011276252372825,0.678670441450013,-0.3538946717536764,0.9831704013956916,-0.8053946688330489,6.459184561598542,-3.3951398807449302,6.873454785305499,-3.91443991406468,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-22,-18,14.419867038726807
1784751753.2095242,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.869999885559082,-1.6299999952316284,15.0,-0.3400000035762787,1.9390584041428944,-1.0111276335819328,2.8090582897019765,-2.3011276252372825,0.678670441450013,-0.3538946717536764,0.9831704013956916,-0.8053946688330489,6.476636087235828,-3.4042400294471675,6.898736309912817,-3.935150062691816,-1,1,-1,1,-14,-13,-14,-13,-21,-17,-22,-18,14.439787149429321
1784751753.2296262,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.09000015258789,-2.5,15.479999542236328,-1.1399999856948853,1.7190581371140858,-0.1411276288135612,2.3290587474656483,-1.501127643118676,0.60167034798993,-0.0493946700847464,0.8151705616129769,-0.5253946750915366,6.492107610469855,-3.4055101781064896,6.919697838640007,-3.948660211479884,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.45988917350769
1784751753.2495196,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.09000015258789,-2.5,15.479999542236328,-1.1399999856948853,1.7190581371140858,-0.1411276288135612,2.3290587474656483,-1.501127643118676,0.60167034798993,-0.0493946700847464,0.8151705616129769,-0.5253946750915366,6.5075791337038815,-3.406780326765812,6.940659367367198,-3.962170360267952,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.479782581329346
1784751753.2697754,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.700000762939453,-2.880000114440918,15.369999885559082,-1.7000000476837158,1.1090575267625231,0.2388724856273567,2.4390584041428944,-0.9411275811298454,0.3881701343668831,0.0836053699695748,0.853670441450013,-0.3293946533954459,6.517560651444744,-3.4046304743951654,6.962610893004484,-3.97064050849812,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.500038385391235
1784751753.2894907,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.700000762939453,-2.880000114440918,15.369999885559082,-1.7000000476837158,1.1090575267625231,0.2388724856273567,2.4390584041428944,-0.9411275811298454,0.3881701343668831,0.0836053699695748,0.853670441450013,-0.3293946533954459,6.527542169185606,-3.402480622024519,6.9845624186417705,-3.979110656728289,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.519753694534302
1784751753.3095434,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.700000762939453,-2.880000114440918,15.369999885559082,-1.7000000476837158,1.1090575267625231,0.2388724856273567,2.4390584041428944,-0.9411275811298454,0.3881701343668831,0.0836053699695748,0.853670441450013,-0.3293946533954459,6.537523686926469,-3.400330769653873,7.006513944279057,-3.9875808049584576,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.539806365966797
1784751753.3295171,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.579999923706055,-3.380000114440918,15.739999771118164,-1.649999976158142,0.2290583659959217,0.7388724856273567,2.0690585185838124,-0.9911276526554192,0.0801704280985726,0.2586053699695748,0.7241704815043343,-0.3468946784293967,6.539585212220432,-3.3936809172832265,7.025135470946311,-3.996500953832357,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.55978012084961
1784751753.349543,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.579999923706055,-3.380000114440918,15.739999771118164,-1.649999976158142,0.2290583659959217,0.7388724856273567,2.0690585185838124,-0.9911276526554192,0.0801704280985726,0.2586053699695748,0.7241704815043343,-0.3468946784293967,6.541646737514395,-3.38703106491258,7.043756997613565,-4.005421102706255,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.579806089401245
1784751753.3697827,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-4.400000095367432,15.539999961853027,-1.6100000143051147,0.0690585185838124,1.7588724665538704,2.269058327848949,-1.0311276145084465,0.0241704815043343,0.6156053632938546,0.7941704147471321,-0.3608946650779562,6.54226826418165,-3.3712012127135957,7.064178522564206,-4.014701251236831,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.600045680999756
1784751753.3895147,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-4.400000095367432,15.539999961853027,-1.6100000143051147,0.0690585185838124,1.7588724665538704,2.269058327848949,-1.0311276145084465,0.0241704815043343,0.6156053632938546,0.7941704147471321,-0.3608946650779562,6.542889790848904,-3.3553713605146105,7.084600047514847,-4.023981399767407,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.61977767944336
1784751753.4095123,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-4.400000095367432,15.539999961853027,-1.6100000143051147,0.0690585185838124,1.7588724665538704,2.269058327848949,-1.0311276145084465,0.0241704815043343,0.6156053632938546,0.7941704147471321,-0.3608946650779562,6.543511317516159,-3.3395415083156257,7.105021572465488,-4.033261548297983,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-22,-17,14.639775276184082
1784751753.4294968,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.530000686645508,-4.210000038146973,15.640000343322754,-1.350000023841858,-0.7209423969435313,1.5688724093334114,2.1690579463792226,-1.291127604971703,-0.252329838930236,0.5491053432666939,0.7591702812327279,-0.4518946617400961,6.537022835943667,-3.325421656631625,7.1245430939829015,-4.044881696742728,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,14.659759759902954
1784751753.4496772,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.530000686645508,-4.210000038146973,15.640000343322754,-1.350000023841858,-0.7209423969435313,1.5688724093334114,2.1690579463792226,-1.291127604971703,-0.252329838930236,0.5491053432666939,0.7591702812327279,-0.4518946617400961,6.530534354371175,-3.3113018049476244,7.144064615500315,-4.056501845187473,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-18,14.679940223693848
1784751753.4710886,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.530000686645508,-4.210000038146973,15.640000343322754,-1.350000023841858,-0.7209423969435313,1.5688724093334114,2.1690579463792226,-1.291127604971703,-0.252329838930236,0.5491053432666939,0.7591702812327279,-0.4518946617400961,6.524045872798682,-3.297181953263624,7.163586137017728,-4.068121993632218,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-18,14.701351642608643
1784751753.489489,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.18000030517578,-3.849999904632568,16.610000610351562,-2.0799999237060547,-0.3709420154738048,1.2088722758190071,1.199057679350414,-0.5611277051075065,-0.1298297054158316,0.4231052965366524,0.4196701877726448,-0.1963946967876272,6.520707394659418,-3.2863021027812525,7.174377656131882,-4.073172142978185,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,14.719752073287964
1784751753.5095365,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.18000030517578,-3.849999904632568,16.610000610351562,-2.0799999237060547,-0.3709420154738048,1.2088722758190071,1.199057679350414,-0.5611277051075065,-0.1298297054158316,0.4231052965366524,0.4196701877726448,-0.1963946967876272,6.517368916520153,-3.275422252298881,7.185169175246036,-4.078222292324153,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,14.739799499511719
1784751753.5295243,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.15999984741211,-3.380000114440918,17.059999465942383,-1.909999966621399,-0.3509415577101329,0.7388724856273567,0.7490588237595937,-0.7311276621921623,-0.1228295451985465,0.2586053699695748,0.2621705883158577,-0.2558946817672567,6.5142104425007625,-3.2687723999282348,7.191910704659872,-4.084802441283882,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.759787321090698
1784751753.5495276,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.15999984741211,-3.380000114440918,17.059999465942383,-1.909999966621399,-0.3509415577101329,0.7388724856273567,0.7490588237595937,-0.7311276621921623,-0.1228295451985465,0.2586053699695748,0.2621705883158577,-0.2558946817672567,6.511051968481372,-3.2621225475575883,7.198652234073708,-4.091382590243612,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.77979063987732
1784751753.569466,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.3700008392334,-3.2699999809265137,17.600000381469727,-2.240000009536743,-0.560942549531422,0.6288723521129524,0.2090579082322499,-0.401127619276818,-0.1963298923359976,0.2201053232395333,0.0731702678812874,-0.1403946667468863,6.506003485535589,-3.256462696388572,7.200533755247799,-4.094992738817103,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.799729108810425
1784751753.589506,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.3700008392334,-3.2699999809265137,17.600000381469727,-2.240000009536743,-0.560942549531422,0.6288723521129524,0.2090579082322499,-0.401127619276818,-0.1963298923359976,0.2201053232395333,0.0731702678812874,-0.1403946667468863,6.500955002589807,-3.250802845219555,7.202415276421889,-4.098602887390594,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.819768905639648
1784751753.609535,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.3700008392334,-3.2699999809265137,17.600000381469727,-2.240000009536743,-0.560942549531422,0.6288723521129524,0.2090579082322499,-0.401127619276818,-0.1963298923359976,0.2201053232395333,0.0731702678812874,-0.1403946667468863,6.495906519644024,-3.2451429940505383,7.20429679759598,-4.102213035964086,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.839797973632812
1784751753.6295023,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.84000015258789,-2.5199999809265137,18.209999084472656,-3.150000095367432,-0.0309418628859141,-0.1211276478870475,-0.4009407947706798,0.5088724665538704,-0.0108296520100699,-0.0423946767604666,-0.1403292781697379,0.1781053632938546,6.495628042878051,-3.246233142881522,7.200688330443044,-4.097633183765101,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.85976529121399
1784751753.649547,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.84000015258789,-2.5199999809265137,18.209999084472656,-3.150000095367432,-0.0309418628859141,-0.1211276478870475,-0.4009407947706798,0.5088724665538704,-0.0108296520100699,-0.0423946767604666,-0.1403292781697379,0.1781053632938546,6.495349566112078,-3.247323291712505,7.197079863290108,-4.093053331566116,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.879810094833374
1784751753.6697822,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.469999313354492,-1.9900000095367432,18.40999984741211,-3.3399999141693115,0.3390589763474843,-0.6511276192768181,-0.6009415577101329,0.6988722853557503,0.1186706417216195,-0.2278946667468863,-0.2103295451985465,0.2446052998745126,6.498401096899205,-3.253183440285997,7.191671389270717,-4.086763480997915,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-21,-17,14.900045156478882
1784751753.6895795,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.469999313354492,-1.9900000095367432,18.40999984741211,-3.3399999141693115,0.3390589763474843,-0.6511276192768181,-0.6009415577101329,0.6988722853557503,0.1186706417216195,-0.2278946667468863,-0.2103295451985465,0.2446052998745126,6.501452627686333,-3.2590435888594884,7.186262915251326,-4.080473630429713,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-21,-17,14.91984248161316
1784751753.709515,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.469999313354492,-1.9900000095367432,18.40999984741211,-3.3399999141693115,0.3390589763474843,-0.6511276192768181,-0.6009415577101329,0.6988722853557503,0.1186706417216195,-0.2278946667468863,-0.2103295451985465,0.2446052998745126,6.50450415847346,-3.26490373743298,7.180854441231936,-4.074183779861512,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-21,-17,14.939778089523315
1784751753.7295256,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.440000534057617,-2.5199999809265137,18.770000457763672,-3.240000009536743,0.3690577556443593,-0.1211276478870475,-0.9609421680616954,0.5988723807231819,0.1291702144755257,-0.0423946767604666,-0.3363297588215934,0.2096053332531136,6.507825678274259,-3.2659938862639635,7.1722059617193805,-4.068793928435003,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-21,-17,14.95978856086731
1784751753.749543,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.440000534057617,-2.5199999809265137,18.770000457763672,-3.240000009536743,0.3690577556443593,-0.1211276478870475,-0.9609421680616954,0.5988723807231819,0.1291702144755257,-0.0423946767604666,-0.3363297588215934,0.2096053332531136,6.511147198075059,-3.267084035094947,7.1635574822068255,-4.063404077008494,-1,1,-1,1,-14,-13,-14,-13,-21,-16,-21,-17,14.979805946350098
1784751753.7696266,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.8700008392334,-2.450000047683716,18.799999237060547,-2.720000028610229,-0.0609425495314219,-0.1911275811298454,-0.9909409473585704,0.0788723997966682,-0.0213298923359976,-0.0668946533954458,-0.3468293315754996,0.0276053399288338,6.510598715129276,-3.268804183325116,7.154639013680598,-4.062694225410324,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,14.999889612197876
1784751753.789538,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.8700008392334,-2.450000047683716,18.799999237060547,-2.720000028610229,-0.0609425495314219,-0.1911275811298454,-0.9909409473585704,0.0788723997966682,-0.0213298923359976,-0.0668946533954458,-0.3468293315754996,0.0276053399288338,6.5100502321834925,-3.2705243315552845,7.145720545154371,-4.0619843738121535,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,15.019800901412964
1784751753.8094976,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.8700008392334,-2.450000047683716,18.799999237060547,-2.720000028610229,-0.0609425495314219,-0.1911275811298454,-0.9909409473585704,0.0788723997966682,-0.0213298923359976,-0.0668946533954458,-0.3468293315754996,0.0276053399288338,6.509501749237709,-3.2722444797854533,7.136802076628144,-4.061274522213983,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,15.03976058959961
1784751753.8295665,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.38999938964844,-1.940000057220459,17.90999984741211,-2.130000114440918,-0.580941099946461,-0.7011275715931022,-0.1009415577101329,-0.5111275143726433,-0.2033293849812613,-0.2453946500575857,-0.0353295451985465,-0.1788946300304251,6.504273279338191,-3.278554627929791,7.135893602608753,-4.065874669843337,-1,1,-1,1,-14,-13,-14,-13,-20,-17,-21,-17,15.059829473495483
1784751753.8495605,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.38999938964844,-1.940000057220459,17.90999984741211,-2.130000114440918,-0.580941099946461,-0.7011275715931022,-0.1009415577101329,-0.5111275143726433,-0.2033293849812613,-0.2453946500575857,-0.0353295451985465,-0.1788946300304251,6.499044809438673,-3.2848647760741287,7.134985128589363,-4.070474817472691,-1,1,-1,1,-14,-13,-14,-13,-20,-17,-21,-17,15.07982349395752
1784751753.8698463,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.989999771118164,-2.940000057220459,17.75,-1.7200000286102295,-1.1809414814161876,0.2988724284068977,0.0590582897019764,-0.9211276002033316,-0.4133295184956656,0.1046053499424142,0.0206704013956917,-0.3223946600711661,6.488416336105927,-3.2821749242184666,7.135516653196681,-4.078764965874521,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,15.100109338760376
1784751753.8895297,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.989999771118164,-2.940000057220459,17.75,-1.7200000286102295,-1.1809414814161876,0.2988724284068977,0.0590582897019764,-0.9211276002033316,-0.4133295184956656,0.1046053499424142,0.0206704013956917,-0.3223946600711661,6.477787862773181,-3.2794850723628044,7.136048177803999,-4.087055114276351,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,15.119792699813843
1784751753.9095054,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.989999771118164,-2.940000057220459,17.75,-1.7200000286102295,-1.1809414814161876,0.2988724284068977,0.0590582897019764,-0.9211276002033316,-0.4133295184956656,0.1046053499424142,0.0206704013956917,-0.3223946600711661,6.467159389440435,-3.2767952205071422,7.136579702411317,-4.095345262678181,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,15.139768362045288
1784751753.9296525,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,19.86000061035156,-3.869999885559082,17.399999618530273,-1.2000000476837158,-2.050942320649586,1.2288722567455208,0.409058671171703,-1.4411275811298454,-0.7178298122273551,0.4301052898609322,0.143170534910096,-0.5043946533954459,6.4487009085545886,-3.2657353701964325,7.140261230451862,-4.10831541090835,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-18,15.159915447235107
1784751753.949515,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,19.86000061035156,-3.869999885559082,17.399999618530273,-1.2000000476837158,-2.050942320649586,1.2288722567455208,0.409058671171703,-1.4411275811298454,-0.7178298122273551,0.4301052898609322,0.143170534910096,-0.5043946533954459,6.430242427668742,-3.2546755198857227,7.143942758492407,-4.121285559138519,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-18,15.179778099060059
1784751753.969649,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,20.46999931335449,-4.070000171661377,17.6200008392334,-1.0700000524520874,-2.660941023652516,1.4288725428478155,0.189057450468578,-1.5711275763614738,-0.9313293582783804,0.5001053899967355,0.0661701076640023,-0.5498946517265157,6.406293958455869,-3.2418156670000924,7.145644275546624,-4.135425707325772,-1,1,-1,1,-14,-13,-14,-13,-19,-16,-21,-18,15.199912071228027
